flagged,source,source_lang,source_script,source_zotero_id,source_linked_data_uri,source_is_linked_data,source_locator,label_original,label_en,label_json,label_alt,start_label,end_label,date_type,spatial_coverage_name,spatial_coverage_json,spatial_coverage_label,spatial_coverage_uri,derived_from,broader,notes
,"Wilkie, N. 1987. “Burial customs at Nichoria: The MME tholos.” In Robert Laffineur, ed., THANATOS: Les Coutumes Funèraires en Ègèe a l’âge du Bronze (Aegaeum 1) 127–36.",eng,latn,http://zotero.org/groups/periodo/items/7QKX3W7D,,FALSE,,Late Helladic IIIB2,Late Helladic IIIB2,"{ ""en"": ""Late Helladic IIIB2"" }",,1230 B.C.,1190 B.C.,Gregorian_US_punc,Greece,"{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }",,,,,"CC307C, Spring 2011, group 3: Tyler Conlin and Morgan Newton. NB: the VIAF authority should be Nancy Wilkie"
,"Belarte, M.C. 2008. “Domestic architecture and social differences in North-Eastern Iberia during the Iron Age (c.525–200 BC).” Oxford Journal of Archaeology 27 2",eng,latn,http://zotero.org/groups/periodo/items/XIPH7U77,http://dx.doi.org/10.1111/j.1468-0092.2008.00303.x,FALSE,,Classical Iberian,Classical Iberian,"{ ""en"": ""Classical Iberian"" }",,425 B.C.,200 B.C.,Gregorian_US_punc,Spain,"{ ""@id"": ""http://dbpedia.org/resource/Spain"", ""label"": ""Spain"" }",,,,,"Equivalent to Iberian III (450-350 B.C.) and IV (350-200 B.C.) - cf. M. Diaz-Andreu & S. Keay, 1997. The Archaeology of Iberia; Dominguez in C. Sanchez & G.R. Tsetskhladze, 2001. Greek Pottery from the Iberian Peninsula."
,"Cabrera, P. 1998. “Greek Trade in Iberia: The Extent of Interaction.” Oxford Journal of Archaeology 17 2",eng,latn,http://zotero.org/groups/periodo/items/B7CAZ68H,http://dx.doi.org/10.1111/1468-0092.00058,FALSE,,Archaic,Archaic,"{ ""en"": ""Archaic"" }",,630 B.C.,400 B.C.,Gregorian_US_punc,Spain,"{ ""@id"": ""http://dbpedia.org/resource/Spain"", ""label"": ""Spain"" }",,,,,"See also Dominguez in C. Sanchez & G.R. Tsetskhladze, 2001. Greek Pottery from the Iberian Peninsula."
,"Oxford Archaeological Guides: Rome, 1998",eng,latn,http://zotero.org/groups/periodo/items/FPFBAN3S,http://www.worldcat.org/oclc/37878669,FALSE,,High Empire,High Empire,"{ ""en"": ""High Empire"" }",,96 A.D.,180 A.D.,Gregorian_US_punc,Italy,"{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
,"Oxford Classical Dictionary, 3rd edition, ed., Hornblower and Spawforth.",eng,latn,http://zotero.org/groups/periodo/items/4KPIQ48P,http://www.worldcat.org/oclc/783109160,FALSE,,Etruscan,Etruscan,"{ ""en"": ""Etruscan"" }",,616 B.C.,509 B.C.,Gregorian_US_punc,Italy,"{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
,"Pedley, Greek Art and Archaeology 4th ed.",eng,latn,http://zotero.org/groups/periodo/items/MFS3AZF3,http://www.worldcat.org/oclc/201147248,FALSE,chronological chart in fig. 1.3,Dark Age,Dark Age,"{ ""en"": ""Dark Age"" }",,1100 B.C.,900 B.C.,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Pedley, Greek Art and Archaeology 4th ed.",eng,latn,http://zotero.org/groups/periodo/items/MFS3AZF3,http://www.worldcat.org/oclc/201147248,FALSE,chronological chart in fig. 1.3,Middle Helladic,Middle Helladic,"{ ""en"": ""Middle Helladic"" }",,2000 B.C.,1550 B.C.,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Pedley, Greek Art and Archaeology 4th ed.",eng,latn,http://zotero.org/groups/periodo/items/MFS3AZF3,http://www.worldcat.org/oclc/201147248,FALSE,chronological chart in fig. 1.3,Late Helladic IIIA,Late Helladic IIIA,"{ ""en"": ""Late Helladic IIIA"" }",,1400 B.C.,1300 B.C.,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
a,"Ramage and Ramage, Roman Art (1996)",eng,latn,http://zotero.org/groups/periodo/items/5QW4F3FJ,http://www.worldcat.org/oclc/34112171,FALSE,,Constantine,Constantine,"{ ""en"": ""Constantine"" }",,307 AD,337 AD,Gregorian_US_punc,"Italy, Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }, { ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
a,"Ramage and Ramage, Roman Art (1996)",eng,latn,http://zotero.org/groups/periodo/items/5QW4F3FJ,http://www.worldcat.org/oclc/34112171,FALSE,,Soldier Emperors,Soldier Emperors,"{ ""en"": ""Soldier Emperors"" }",,235 A.D.,284 A.D.,Gregorian_US_punc,"Italy, Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }, { ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
a,"Ramage and Ramage, Roman Art (1996)",eng,latn,http://zotero.org/groups/periodo/items/5QW4F3FJ,http://www.worldcat.org/oclc/34112171,FALSE,,Tetrarchs,Tetrarchs,"{ ""en"": ""Tetrarchs"" }",,284 A.D.,312 A.D.,Gregorian_US_punc,"Italy, Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }, { ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Robins, G. 2000. The Art of Ancient Egypt. Harvard University Press",eng,latn,http://zotero.org/groups/periodo/items/JI4BGBW6,http://www.worldcat.org/oclc/45184072,FALSE,,Middle Kingdom,Middle Kingdom,"{ ""en"": ""Middle Kingdom"" }",,2055 B.C.,1640 B.C.,Gregorian_US_punc,Egypt,"{ ""@id"": ""http://dbpedia.org/resource/Egypt"", ""label"": ""Egypt"" }",,,,,
,"Robins, G. 2000. The Art of Ancient Egypt. Harvard University Press",eng,latn,http://zotero.org/groups/periodo/items/JI4BGBW6,http://www.worldcat.org/oclc/45184072,FALSE,,First Intermediate,First Intermediate,"{ ""en"": ""First Intermediate"" }",,2130 B.C.,2055 B.C.,Gregorian_US_punc,Egypt,"{ ""@id"": ""http://dbpedia.org/resource/Egypt"", ""label"": ""Egypt"" }",,,,,"Robins' chronology is being used in preference to Freeman's, since it seems to represent the general textbook situation more accurately."
,"Robins, G. 2000. The Art of Ancient Egypt. Harvard University Press",eng,latn,http://zotero.org/groups/periodo/items/JI4BGBW6,http://www.worldcat.org/oclc/45184072,FALSE,,Second Intermediate,Second Intermediate,"{ ""en"": ""Second Intermediate"" }",,1640 B.C.,1550 B.C.,Gregorian_US_punc,Egypt,"{ ""@id"": ""http://dbpedia.org/resource/Egypt"", ""label"": ""Egypt"" }",,,,,
,"Robins, G. 2000. The Art of Ancient Egypt. Harvard University Press",eng,latn,http://zotero.org/groups/periodo/items/JI4BGBW6,http://www.worldcat.org/oclc/45184072,FALSE,,Third Intermediate,Third Intermediate,"{ ""en"": ""Third Intermediate"" }",,1069 B.C.,712 B.C.,Gregorian_US_punc,Egypt,"{ ""@id"": ""http://dbpedia.org/resource/Egypt"", ""label"": ""Egypt"" }",,,,,
,Salway 1993,eng,latn,http://zotero.org/groups/periodo/items/78PNBK5X,http://www.worldcat.org/oclc/27811171,FALSE,,Iron Age,Iron Age,"{ ""en"": ""Iron Age"" }",,800 B.C.,43 A.D.,Gregorian_US_punc,United Kingdom,"{ ""@id"": ""http://dbpedia.org/resource/United_Kingdom"", ""label"": ""United Kingdom"" }",,,,,
a,"Schaeffer, Ramage and Greenewalt, The Corinthian, Attic, and Lakonian pottery from Sardis, 1997",eng,latn,http://zotero.org/groups/periodo/items/7XTADHVW,http://www.worldcat.org/oclc/36343383,FALSE,,Archaic,Archaic,"{ ""en"": ""Archaic"" }",,680 B.C.,547 B.C.,Gregorian_US_punc,Turkey,"{ ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,"chronological table on p. 4; not dividing the archaic period by dynasties (all Mermnad, not usually used to refer to material) or using ""Orientalizing"" (since Lydia the source of much of what is called ""Orientalizing"" in Greece)"
a,"Schaeffer, Ramage and Greenewalt, The Corinthian, Attic, and Lakonian pottery from Sardis, 1997",eng,latn,http://zotero.org/groups/periodo/items/7XTADHVW,http://www.worldcat.org/oclc/36343383,FALSE,,Herakleid,Herakleid,"{ ""en"": ""Herakleid"" }",,1185 B.C.,680 B.C.,Gregorian_US_punc,Turkey,"{ ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,chronological table on p. 4
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 10,Bronze Age,Bronze Age,"{ ""en"": ""Bronze Age"" }",,1800 B.C.,670 B.C.,Gregorian_US_punc,"France, Switzerland, Italy","{ ""@id"": ""http://dbpedia.org/resource/France"", ""label"": ""France"" }, { ""@id"": ""http://dbpedia.org/resource/Switzerland"", ""label"": ""Switzerland"" }, { ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 43,Flavian,Flavian,"{ ""en"": ""Flavian"" }",,69 A.D.,96 A.D.,Gregorian_US_punc,United Kingdom,"{ ""@id"": ""http://dbpedia.org/resource/United_Kingdom"", ""label"": ""United Kingdom"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,pages 25-26,Gallo-Belgic,Gallo-Belgic,"{ ""en"": ""Gallo-Belgic"" }",,150 B.C.,55 B.C.,Gregorian_US_punc,"Germany, France, United Kingdom","{ ""@id"": ""http://dbpedia.org/resource/Germany"", ""label"": ""Germany"" }, { ""@id"": ""http://dbpedia.org/resource/France"", ""label"": ""France"" }, { ""@id"": ""http://dbpedia.org/resource/United_Kingdom"", ""label"": ""United Kingdom"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 10,Hallstatt,Hallstatt,"{ ""en"": ""Hallstatt"" }",,750 B.C.,450 B.C.,Gregorian_US_punc,"Germany, France","{ ""@id"": ""http://dbpedia.org/resource/Germany"", ""label"": ""Germany"" }, { ""@id"": ""http://dbpedia.org/resource/France"", ""label"": ""France"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,pages 179-180,High Empire,High Empire,"{ ""en"": ""High Empire"" }",,96 A.D.,192 A.D.,Gregorian_US_punc,United Kingdom,"{ ""@id"": ""http://dbpedia.org/resource/United_Kingdom"", ""label"": ""United Kingdom"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 10,Iron Age,Iron Age,"{ ""en"": ""Iron Age"" }",,670 B.C.,55 B.C.,Gregorian_US_punc,"France, Switzerland, Italy, Germany","{ ""@id"": ""http://dbpedia.org/resource/France"", ""label"": ""France"" }, { ""@id"": ""http://dbpedia.org/resource/Switzerland"", ""label"": ""Switzerland"" }, { ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }, { ""@id"": ""http://dbpedia.org/resource/Germany"", ""label"": ""Germany"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 179,Julio-Claudian,Julio-Claudian,"{ ""en"": ""Julio-Claudian"" }",,43 A.D.,69 A.D.,Gregorian_US_punc,United Kingdom,"{ ""@id"": ""http://dbpedia.org/resource/United_Kingdom"", ""label"": ""United Kingdom"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 10,La Tene,La Tene,"{ ""en"": ""La Tene"" }",,450 B.C.,55 B.C.,Gregorian_US_punc,"France, Germany","{ ""@id"": ""http://dbpedia.org/resource/France"", ""label"": ""France"" }, { ""@id"": ""http://dbpedia.org/resource/Germany"", ""label"": ""Germany"" }",,,,,
,"Scullard, 1979",eng,latn,http://zotero.org/groups/periodo/items/GBCSEJRC,http://www.worldcat.org/oclc/4720505,FALSE,page 179-181,Roman,Roman,"{ ""en"": ""Roman"" }",,43 A.D.,410 A.D.,Gregorian_US_punc,"United Kingdom, Germany, France","{ ""@id"": ""http://dbpedia.org/resource/United_Kingdom"", ""label"": ""United Kingdom"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 3,Early Bronze Age,Early Bronze Age,"{ ""en"": ""Early Bronze Age"" }",,3100 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Cycladic,Early Cycladic,"{ ""en"": ""Early Cycladic"" }",,3100 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Cycladic I,Early Cycladic I,"{ ""en"": ""Early Cycladic I"" }",,3100 BCE,2700 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Cycladic II,Early Cycladic II,"{ ""en"": ""Early Cycladic II"" }",,2700 BCE,2200 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Cycladic III,Early Cycladic III,"{ ""en"": ""Early Cycladic III"" }",,2200 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Helladic,Early Helladic,"{ ""en"": ""Early Helladic"" }",,3100 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Helladic I,Early Helladic I,"{ ""en"": ""Early Helladic I"" }",,3100 BCE,2700 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Helladic IIA,Early Helladic IIA,"{ ""en"": ""Early Helladic IIA"" }",,2700 BCE,2400 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Helladic IIB,Early Helladic IIB,"{ ""en"": ""Early Helladic IIB"" }",,2400 BCE,2200 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Helladic III,Early Helladic III,"{ ""en"": ""Early Helladic III"" }",,2200 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Minoan,Early Minoan,"{ ""en"": ""Early Minoan"" }",,3100 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Minoan I,Early Minoan I,"{ ""en"": ""Early Minoan I"" }",,3100 BCE,2700 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Minoan IIA,Early Minoan IIA,"{ ""en"": ""Early Minoan IIA"" }",,2700 BCE,2400 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Minoan IIB,Early Minoan IIB,"{ ""en"": ""Early Minoan IIB"" }",,2400 BCE,2200 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Early Minoan III,Early Minoan III,"{ ""en"": ""Early Minoan III"" }",,2200 BCE,2000 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 5,Late Bronze Age,Late Bronze Age,"{ ""en"": ""Late Bronze Age"" }",,1600 BCE,1080 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Late Cycladic,Late Cycladic,"{ ""en"": ""Late Cycladic"" }",,1600 BCE,1080 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Late Cycladic I,Late Cycladic I,"{ ""en"": ""Late Cycladic I"" }",,1600 BCE,1500 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Late Cycladic II,Late Cycladic II,"{ ""en"": ""Late Cycladic II"" }",,1500 BCE,1390 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Late Cycladic III,Late Cycladic III,"{ ""en"": ""Late Cycladic III"" }",,1390 BCE,1080 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Late Helladic,Late Helladic,"{ ""en"": ""Late Helladic"" }",,1600 BCE,1080 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Shelmerdine, in Shelmerdine (ed.), 2008",eng,latn,http://zotero.org/groups/periodo/items/FV24C76T,http://www.worldcat.org/oclc/185123526,FALSE,page 4,Late Helladic I,Late Helladic I,"{ ""en"": ""Late Helladic I"" }",,1600 BCE,1500 BCE,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
